date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:28	83818/83818	---MCZ	200	added ('OK')	text/html	etag:W/%220e201a76a02a1072f06576869a2dc8d1%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-dashboard.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-dashboard.html	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
19:20:28	11959/11959	---MCZ	200	added ('OK')	application/javascript	etag:W/%2295f9a0592e149a7320295c1d2a55b7aa%22	https://learnplus.demo.frontendmatter.com/assets/js/chartjs-rounded-bar.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/chartjs-rounded-bar.js	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
19:20:29	28016/28016	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a78439770d03b5409493d477da60a84%22	https://learnplus.demo.frontendmatter.com/assets/js/page.instructor-dashboard.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/page.instructor-dashboard.js	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
19:20:29	18101/18101	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269b60bc29a0554523767949686b4d089%22	https://learnplus.demo.frontendmatter.com/assets/vendor/list.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/list.min.js	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
19:20:30	1510/1510	---MCZ	200	added ('OK')	application/javascript	etag:W/%22417455c86f9521c0cc32b17011505a63%22	https://learnplus.demo.frontendmatter.com/assets/js/list.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/list.js	(from https://learnplus.demo.frontendmatter.com/instructor-dashboard.html)
19:20:30	69819/69819	---MCZ	200	added ('OK')	text/html	etag:W/%22ae900a365e9ef889731faf7807f4663e%22	https://learnplus.demo.frontendmatter.com/fixed-student-account-edit-basic.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-account-edit-basic.html	(from https://learnplus.demo.frontendmatter.com/student-account-edit-basic.html)
19:20:31	70265/70265	---MCZ	200	added ('OK')	text/html	etag:W/%227d134a0a66a8e3a8767e0a3107a7dfce%22	https://learnplus.demo.frontendmatter.com/fixed-student-account-edit-profile.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-account-edit-profile.html	(from https://learnplus.demo.frontendmatter.com/student-account-edit-profile.html)
19:20:31	2967/2967	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a810bbd6382d13c42077284800f62ff3%22	https://learnplus.demo.frontendmatter.com/assets/images/visa.svg	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/images/visa.svg	(from https://learnplus.demo.frontendmatter.com/student-account-billing-subscription.html)
19:20:31	64687/64687	---MCZ	200	added ('OK')	text/html	etag:W/%223870fcf1183a82f02ef9f19773ab5fca%22	https://learnplus.demo.frontendmatter.com/fixed-student-account-billing-subscription.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-account-billing-subscription.html	(from https://learnplus.demo.frontendmatter.com/student-account-billing-subscription.html)
19:20:32	71146/71146	---MCZ	200	added ('OK')	text/html	etag:W/%22f59c85e7e31807133f1e18527ddc7996%22	https://learnplus.demo.frontendmatter.com/fixed-student-account-billing-payment-information.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-account-billing-payment-information.html	(from https://learnplus.demo.frontendmatter.com/student-account-billing-payment-information.html)
19:20:32	72778/72778	---MCZ	200	added ('OK')	text/html	etag:W/%22bc8b4700b3f4939d661c0a72a5f7f649%22	https://learnplus.demo.frontendmatter.com/fixed-student-billing.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-billing.html	(from https://learnplus.demo.frontendmatter.com/student-billing.html)
19:20:33	68043/68043	---MCZ	200	added ('OK')	text/html	etag:W/%225cf3cb752276deda2ab5d09de0ca3420%22	https://learnplus.demo.frontendmatter.com/fixed-student-invoice.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-invoice.html	(from https://learnplus.demo.frontendmatter.com/student-invoice.html)
19:20:33	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:20:32%20GMT	https://learnplus.demo.frontendmatter.com/instructor-cart.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-cart.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
19:20:33	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:20:32%20GMT	https://learnplus.demo.frontendmatter.com/instructor-view-course.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-view-course.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
19:20:34	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:20:32%20GMT	https://learnplus.demo.frontendmatter.com/instructor-invoice-settings.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-invoice-settings.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
19:20:34	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:20:32%20GMT	https://learnplus.demo.frontendmatter.com/instructor-browse-courses.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-browse-courses.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
19:20:34	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:20:32%20GMT	https://learnplus.demo.frontendmatter.com/instructor-take-course.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-take-course.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
19:20:35	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:20:32%20GMT	https://learnplus.demo.frontendmatter.com/instructor-take-quiz.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-take-quiz.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
19:20:36	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:20:32%20GMT	https://learnplus.demo.frontendmatter.com/instructor-quiz-results.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-quiz-results.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
19:20:36	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:20:32%20GMT	https://learnplus.demo.frontendmatter.com/instructor-my-courses.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-my-courses.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
19:20:37	66970/66970	---MCZ	200	added ('OK')	text/html	etag:W/%2220919ddca3c3883122b8f9c499c09f63%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
19:20:37	19041/19041	---MCZ	200	added ('OK')	text/css	etag:W/%22e987b365d49c94f5842023ab43b68064%22	https://learnplus.demo.frontendmatter.com/assets/css/flatpickr.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/flatpickr.css	(from https://learnplus.demo.frontendmatter.com/instructor-edit-invoice.html)
19:20:37	3667/3667	---MCZ	200	added ('OK')	text/css	etag:W/%2226821a25f914305328c273e8e471848d%22	https://learnplus.demo.frontendmatter.com/assets/css/flatpickr-airbnb.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/flatpickr-airbnb.css	(from https://learnplus.demo.frontendmatter.com/instructor-edit-invoice.html)
19:20:38	72831/72831	---MCZ	200	added ('OK')	text/html	etag:W/%224c5ebd3a46481af905f5eaf578bc60fb%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-edit-invoice.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-edit-invoice.html	(from https://learnplus.demo.frontendmatter.com/instructor-edit-invoice.html)
19:20:38	49670/49670	---MCZ	200	added ('OK')	application/javascript	etag:W/%2238b5005544b422a80d98ba7a21ffbd2e%22	https://learnplus.demo.frontendmatter.com/assets/vendor/flatpickr/flatpickr.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/flatpickr/flatpickr.min.js	(from https://learnplus.demo.frontendmatter.com/instructor-edit-invoice.html)
19:20:39	13723/13723	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ae6c99eb6e0e6438658fa19140886e48%22	https://learnplus.demo.frontendmatter.com/assets/js/flatpickr.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/flatpickr.js	(from https://learnplus.demo.frontendmatter.com/instructor-edit-invoice.html)
19:20:39	13121/13121	---MCZ	200	added ('OK')	application/javascript	etag:W/%222ae0e911aece7215603e20d2da16cf67%22	https://learnplus.demo.frontendmatter.com/assets/js/toggle-check-all.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/toggle-check-all.js	(from https://learnplus.demo.frontendmatter.com/instructor-edit-invoice.html)
19:20:40	1224/1224	---MCZ	200	added ('OK')	application/javascript	etag:W/%22433c2fa965dafc479726980481c4f97f%22	https://learnplus.demo.frontendmatter.com/assets/js/check-selected-row.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/check-selected-row.js	(from https://learnplus.demo.frontendmatter.com/instructor-edit-invoice.html)
19:20:40	84173/84173	---MCZ	200	added ('OK')	text/html	etag:W/%22ea1840708c5f280d68357b482ad1b063%22	https://learnplus.demo.frontendmatter.com/fixed-student-messages-2.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-messages-2.html	(from https://learnplus.demo.frontendmatter.com/student-messages-2.html)
19:20:40	66829/66829	---MCZ	200	added ('OK')	text/html	etag:W/%22b93f8de6f5aa4d1b3354a6d7cde16cc3%22	https://learnplus.demo.frontendmatter.com/fixed-student-browse-courses.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-browse-courses.html	(from https://learnplus.demo.frontendmatter.com/student-browse-courses.html)
19:20:41	70298/70298	---MCZ	200	added ('OK')	text/html	etag:W/%2229adcce23010f63e2372b38a5c345d99%22	https://learnplus.demo.frontendmatter.com/fixed-student-view-course.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-view-course.html	(from https://learnplus.demo.frontendmatter.com/student-view-course.html)
19:20:41	53648/53648	---MCZ	200	added ('OK')	text/html	etag:W/%22fc4af411d696076067661d6efaa14c7b%22	https://learnplus.demo.frontendmatter.com/fixed-student-take-quiz.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-take-quiz.html	(from https://learnplus.demo.frontendmatter.com/student-take-quiz.html)
19:20:41	3640/3640	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b98388e7b546033a73f2f11d9a1a5d98%22	https://learnplus.demo.frontendmatter.com/assets/vendor/jquery.countdown.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/jquery.countdown.min.js	(from https://learnplus.demo.frontendmatter.com/student-take-quiz.html)
19:20:42	1584/1584	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a73d5f2375ff6e13784027aec569838%22	https://learnplus.demo.frontendmatter.com/assets/js/countdown.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/countdown.js	(from https://learnplus.demo.frontendmatter.com/student-take-quiz.html)
19:20:43	70653/70653	---MCZ	200	added ('OK')	text/html	etag:W/%22236197b91cc8cd982acbf6339d455a0e%22	https://learnplus.demo.frontendmatter.com/fixed-student-forum-ask.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-forum-ask.html	(from https://learnplus.demo.frontendmatter.com/student-forum-ask.html)
19:20:43	43136/43136	---M--	200	added ('OK')	image/jpeg	etag:%22c3bf88f78714d1af7fd7d9ee5ee85232%22	https://learnplus.demo.frontendmatter.com/assets/images/stories/256_rsz_phil-hearing-769014-unsplash.jpg	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/images/stories/256_rsz_phil-hearing-769014-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/student-profile-posts.html)
19:20:43	66762/66762	---MCZ	200	added ('OK')	text/html	etag:W/%226decc3c6de258c32b0e684e7f49517b1%22	https://learnplus.demo.frontendmatter.com/fixed-student-profile-posts.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-profile-posts.html	(from https://learnplus.demo.frontendmatter.com/student-profile-posts.html)
19:20:44	6086/6086	---M--	200	added ('OK')	image/jpeg	etag:%22f4cafcd5f7ab0ebd565dc9438cfc1e0d%22	https://learnplus.demo.frontendmatter.com/assets/images/people/110/guy-8.jpg	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/images/people/110/guy-8.jpg	(from https://learnplus.demo.frontendmatter.com/instructor-profile.html)
19:20:44	65124/65124	---MCZ	200	added ('OK')	text/html	etag:W/%2215d1e5cb75fbb3c283b9ee2391998653%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-profile.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-profile.html	(from https://learnplus.demo.frontendmatter.com/instructor-profile.html)
19:20:46	53185/53185	---M--	200	added ('OK')	image/jpeg	etag:%220e6481fd3597f24b04fb64da26f2853c%22	https://learnplus.demo.frontendmatter.com/assets/images/256_rsz_james-gillespie-714755-unsplash.jpg	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/images/256_rsz_james-gillespie-714755-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/ui-avatars.html)
19:20:47	40500/40500	---M--	200	added ('OK')	image/jpeg	etag:%22d3e802dae781c381b6568df3999822a8%22	https://learnplus.demo.frontendmatter.com/assets/images/256_rsz_90-jiang-640827-unsplash.jpg	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/images/256_rsz_90-jiang-640827-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/ui-avatars.html)
19:20:47	50257/50257	---M--	200	added ('OK')	image/jpeg	etag:%223a3bf36e1706d32b2b350687cf2d7c80%22	https://learnplus.demo.frontendmatter.com/assets/images/256_rsz_florian-perennes-594195-unsplash.jpg	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/images/256_rsz_florian-perennes-594195-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/ui-avatars.html)
19:20:47	83180/83180	---MCZ	200	added ('OK')	text/html	etag:W/%229a6a37e2015010d8f243f3b84348b7ad%22	https://learnplus.demo.frontendmatter.com/fixed-ui-avatars.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-avatars.html	(from https://learnplus.demo.frontendmatter.com/ui-avatars.html)
19:20:47	29407/29407	---MCZ	200	added ('OK')	text/css	etag:W/%22c5d5fd8428cc89054a6b948f1004684e%22	https://learnplus.demo.frontendmatter.com/assets/css/quill.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/quill.css	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
19:20:48	1812/1812	---MCZ	200	added ('OK')	text/css	etag:W/%22f9d955bbd69a58d26daf387865bd7dcc%22	https://learnplus.demo.frontendmatter.com/assets/css/bootstrap-touchspin.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/bootstrap-touchspin.css	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
19:20:48	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:20:47%20GMT	https://learnplus.demo.frontendmatter.com/index.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/index.html	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
19:20:49	93565/93565	---MCZ	200	added ('OK')	text/html	etag:W/%221ab9ec06c1fc6ca2698f8804276b283e%22	https://learnplus.demo.frontendmatter.com/fixed-ui-forms.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-forms.html	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
19:20:49	19784/19784	---MCZ	200	added ('OK')	application/javascript	etag:W/%2217f3644effc35de35f8cfa52da6fa26d%22	https://learnplus.demo.frontendmatter.com/assets/vendor/jquery.bootstrap-touchspin.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/jquery.bootstrap-touchspin.js	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
19:20:50	1119/1119	---MCZ	200	added ('OK')	application/javascript	etag:W/%223306393b36f7f384edd47aa6efac6d13%22	https://learnplus.demo.frontendmatter.com/assets/js/touchspin.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/touchspin.js	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
19:20:51	8327/8327	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cc290e6c3aeecf5021dd82ad8df2512a%22	https://learnplus.demo.frontendmatter.com/assets/vendor/jquery.mask.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/jquery.mask.min.js	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
19:20:52	216333/216333	---MCZ	200	added ('OK')	application/javascript	etag:W/%22929349222da793a2128c4d55bebc2adc%22	https://learnplus.demo.frontendmatter.com/assets/vendor/quill.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/quill.min.js	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
19:20:52	1740/1740	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ebcde0681085d23f9a17b38f796c3d82%22	https://learnplus.demo.frontendmatter.com/assets/js/quill.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/quill.js	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
19:20:55	64197/64197	---MCZ	200	added ('OK')	text/html	etag:W/%22bf680af14211bd95ca802d2f9bb8f6a1%22	https://learnplus.demo.frontendmatter.com/fixed-ui-loaders.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-loaders.html	(from https://learnplus.demo.frontendmatter.com/ui-loaders.html)
19:20:55	93791/93791	---MCZ	200	added ('OK')	text/html	etag:W/%22617cf81323ea6aba2c606669497774b3%22	https://learnplus.demo.frontendmatter.com/fixed-ui-tables.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-tables.html	(from https://learnplus.demo.frontendmatter.com/ui-tables.html)
19:20:55	76483/76483	---MCZ	200	added ('OK')	text/html	etag:W/%227d03174e851ab3df7b4129dd463df483%22	https://learnplus.demo.frontendmatter.com/fixed-ui-cards.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-cards.html	(from https://learnplus.demo.frontendmatter.com/ui-cards.html)
19:20:56	65142/65142	---MCZ	200	added ('OK')	text/html	etag:W/%22be814b0ec6d2c28d30740e115fe17850%22	https://learnplus.demo.frontendmatter.com/fixed-ui-tabs.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-tabs.html	(from https://learnplus.demo.frontendmatter.com/ui-tabs.html)
19:20:56	58469/58469	---MCZ	200	added ('OK')	text/html	etag:W/%22a1b6faa88d84536eb9729d90b9b2710a%22	https://learnplus.demo.frontendmatter.com/fixed-ui-icons.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-icons.html	(from https://learnplus.demo.frontendmatter.com/ui-icons.html)
19:20:57	93670/93670	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fb192338844efe86ec759a40152fcb8e%22	https://learnplus.demo.frontendmatter.com/assets/vendor/vue.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/vue.min.js	(from https://learnplus.demo.frontendmatter.com/ui-icons.html)
19:20:58	98839/98839	---MCZ	200	added ('OK')	text/html	etag:W/%2283edb89efea6847d5ac011fd4d6b9c81%22	https://learnplus.demo.frontendmatter.com/fixed-ui-buttons.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-buttons.html	(from https://learnplus.demo.frontendmatter.com/ui-buttons.html)
19:20:58	798594/798594	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e32f1a3cf17d2d4181aeda8f5debe9f3%22	https://learnplus.demo.frontendmatter.com/assets/js/app-icons.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/app-icons.js	(from https://learnplus.demo.frontendmatter.com/ui-icons.html)
19:20:59	70749/70749	---MCZ	200	added ('OK')	text/html	etag:W/%2285ff7c206d1d79a31ad417b63a5a52a6%22	https://learnplus.demo.frontendmatter.com/fixed-ui-alerts.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-alerts.html	(from https://learnplus.demo.frontendmatter.com/ui-alerts.html)
19:20:59	59849/59849	---MCZ	200	added ('OK')	text/html	etag:W/%220ab14c951cf0d759736a660da42cf497%22	https://learnplus.demo.frontendmatter.com/fixed-ui-badges.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-badges.html	(from https://learnplus.demo.frontendmatter.com/ui-badges.html)
19:21:00	73155/73155	---MCZ	200	added ('OK')	text/html	etag:W/%229f8121daabb2dc48dfdb2fae2ecdf605%22	https://learnplus.demo.frontendmatter.com/fixed-ui-progress.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-progress.html	(from https://learnplus.demo.frontendmatter.com/ui-progress.html)
19:21:00	74874/74874	---MCZ	200	added ('OK')	text/html	etag:W/%226add822423ee8c2325a36ba874c4e8de%22	https://learnplus.demo.frontendmatter.com/fixed-ui-pagination.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-pagination.html	(from https://learnplus.demo.frontendmatter.com/ui-pagination.html)
19:21:01	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:00%20GMT	https://learnplus.demo.frontendmatter.com/assets/css/morris.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/morris.css	(from https://learnplus.demo.frontendmatter.com/ui-charts.html)
19:21:01	98654/98654	---MCZ	200	added ('OK')	text/html	etag:W/%22835288c10e9fd2c4920b2a3b55faacb3%22	https://learnplus.demo.frontendmatter.com/fixed-ui-charts.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-charts.html	(from https://learnplus.demo.frontendmatter.com/ui-charts.html)
19:21:01	2946/2946	---MCZ	200	added ('OK')	application/javascript	etag:W/%2294e8d0e4faeceabc4cc6ef869dfbd68f%22	https://learnplus.demo.frontendmatter.com/assets/js/page.ui-charts.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/page.ui-charts.js	(from https://learnplus.demo.frontendmatter.com/ui-charts.html)
19:21:02	286/286	---M--	200	added ('OK')	text/css	etag:%220c65d81a7d2a537f7ebed45072c8ee98%22	https://learnplus.demo.frontendmatter.com/assets/vendor/dragula/dragula.min.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/dragula/dragula.min.css	(from https://learnplus.demo.frontendmatter.com/ui-drag.html)
19:21:02	47195/47195	---M--	200	added ('OK')	image/jpeg	etag:%22dadf73a4b71b7af96f47a0666164096a%22	https://learnplus.demo.frontendmatter.com/assets/images/stories/256_rsz_ross-sneddon-798476-unsplash.jpg	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/images/stories/256_rsz_ross-sneddon-798476-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/ui-drag.html)
19:21:03	64627/64627	---M--	200	added ('OK')	image/jpeg	etag:%222c891eab616168ce0e53ff6300afc75c%22	https://learnplus.demo.frontendmatter.com/assets/images/stories/256_rsz_thomas-russell-751613-unsplash.jpg	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/images/stories/256_rsz_thomas-russell-751613-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/ui-drag.html)
19:21:03	86534/86534	---MCZ	200	added ('OK')	text/html	etag:W/%225e5075332dbfe4885ec714adb9ff51b7%22	https://learnplus.demo.frontendmatter.com/fixed-ui-drag.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-drag.html	(from https://learnplus.demo.frontendmatter.com/ui-drag.html)
19:21:04	13953/13953	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b2112040865f66b711e68fe92433ca22%22	https://learnplus.demo.frontendmatter.com/assets/vendor/dragula/dragula.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/dragula/dragula.min.js	(from https://learnplus.demo.frontendmatter.com/ui-drag.html)
19:21:04	1371/1371	---MCZ	200	added ('OK')	application/javascript	etag:W/%221965a98e035e7fd0182575ccad47cb6c%22	https://learnplus.demo.frontendmatter.com/assets/js/dragula.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/dragula.js	(from https://learnplus.demo.frontendmatter.com/ui-drag.html)
